Text,image_url,image_data,category
My “ex” who shall remain nameless thought this adorable figurine was the perfect representation of “us”. and gifted it to me several years ago. Truth be told he NEVER helped in the kitchen therefore I saw this as what he viewed me as.. a cook and a maid!  He’s been gone for quite sometime but this little niknak is still hanging around reminding me that I am so much more than what he saw me as ,https://media.rtm.com/thegreatexchange/large/a70975a3-a841-461f-a07d-672a80998b26.jpeg,https://media.rtm.com/thegreatexchange/large/a70975a3-a841-461f-a07d-672a80998b26.jpeg,CLOTHING
For Christmas the only gift I asked my boyfriend for was a JBL Bluetooth Speaker because I adore music and my mom has one which sounds incredible. He got me a Oontz Angle 3 Bluetooth Speaker instead which doesn't offer nearly as good quality audio. I've used it a few times but eventually I'm just going to cave in and by myself what I really wanted. ,https://media.rtm.com/thegreatexchange/large/69f8ac44-6df8-4053-b839-b9cb15b805ce.jpeg,https://media.rtm.com/thegreatexchange/large/69f8ac44-6df8-4053-b839-b9cb15b805ce.jpeg,CHRISTMAS
The only thing left of the business I helped him start.  He can have it back now lol ,https://media.rtm.com/thegreatexchange/large/93bc3046-5ae3-409e-9748-d80917b7e2e8.jpeg,https://media.rtm.com/thegreatexchange/large/93bc3046-5ae3-409e-9748-d80917b7e2e8.jpeg,ITEM
I was given this tapestry to decorate my room. It's still hanging on my wall as a sad reminder. It was a really bad bad break up that included policeguns and a lot of fear. I feel stupid and don't want that hanging reminder anymore.,https://media.rtm.com/thegreatexchange/large/340239f4-4b94-4cfb-bfb7-8be80292ac5a.jpeg,https://media.rtm.com/thegreatexchange/large/340239f4-4b94-4cfb-bfb7-8be80292ac5a.jpeg,CLOTHING
This was a birthday present from a 6 month together boyfriend.  I have no words.  He gave no card either. ,https://media.rtm.com/thegreatexchange/large/689553fa-58d9-4bb7-9425-0874c73b5eb1.jpeg,https://media.rtm.com/thegreatexchange/large/689553fa-58d9-4bb7-9425-0874c73b5eb1.jpeg,BIRTHDAY
"My ex boyfriend got me these sunglasses in college. They were actually pretty expensive and an item that I wanted. But why do I still have them? We broke up 15 years ago and I haven't worm them since. I think I can sell them but they are so out of style no one will buy them! 
 ",https://media.rtm.com/thegreatexchange/large/333405da-cf6c-4962-9c45-37c15f36aeb8.jpeg,https://media.rtm.com/thegreatexchange/large/333405da-cf6c-4962-9c45-37c15f36aeb8.jpeg,CLOTHING
I received this as a gift from an ex a really long time ago. He was a cheater and broke my heart so now I’m trying to get rid of it. ,https://media.rtm.com/thegreatexchange/large/e916012b-8e74-4e8e-a9c8-442864302efc.jpeg,https://media.rtm.com/thegreatexchange/large/e916012b-8e74-4e8e-a9c8-442864302efc.jpeg,CHEATED
It was some of the best years of my life. Also one of the most traumatic.  I waited for 22 years for my diamond.  When I received it  I was beyond elated!! We began to start planning our wedding. It was going to be on the day we first met each other. Well as I was picking out the venue flowers and the perfect dress he was out searching as well.  Let's just say it WASN'T for our wedding!! 💔,https://media.rtm.com/thegreatexchange/large/203f2aad-23e9-4b37-900b-4729d7d20e94.jpeg,https://media.rtm.com/thegreatexchange/large/203f2aad-23e9-4b37-900b-4729d7d20e94.jpeg,GIFT
I got this jacket from my ex about 5 years ago. He kept buying me gifts at the time which was strange. Only to find out a couple months later that he was cheating. I think he was trying to cover up his guilt with gifts😅 I need to get rid of this jacket..,https://media.rtm.com/thegreatexchange/large/8e3a7412-1a78-4ac6-92b4-c4b69601443a.jpeg,https://media.rtm.com/thegreatexchange/large/8e3a7412-1a78-4ac6-92b4-c4b69601443a.jpeg,CHEATED
"A ""love"" mixed CD from my ex boyfriend. It has been floating around in my car for 7 years....time to let it go",https://media.rtm.com/thegreatexchange/large/1c1c0db3-925a-4bff-8c54-8265a57f7df9.jpeg,https://media.rtm.com/thegreatexchange/large/1c1c0db3-925a-4bff-8c54-8265a57f7df9.jpeg,ITEM
This is supposed to be a dragon stocking. It’s in finished. He gave it to me over a year before we broke up….he just never finished it. ,https://media.rtm.com/thegreatexchange/large/627316d4-05b8-44d5-a57e-761ce3815601.jpeg,https://media.rtm.com/thegreatexchange/large/627316d4-05b8-44d5-a57e-761ce3815601.jpeg,CLOTHING
My ex got me this weighted plushie as a birthday gift to match the one I got him. I kept it in my bed so that when he wasn’t there it was like I was still cuddling with him. She helped me through some rough times but it’s time for her to find a new home. ,https://media.rtm.com/thegreatexchange/large/f02fc7d9-93e3-4ae9-9467-20ee3d725f42.jpeg,https://media.rtm.com/thegreatexchange/large/f02fc7d9-93e3-4ae9-9467-20ee3d725f42.jpeg,BIRTHDAY
Well he gave me this ceramic cookie jar for my last birthday. Why i say because he knows I love to bake cookies and he likes to eat them I was putting them in empty tin cans I had he thought this cookie jar be perfect. So he really got it for himself LoL!!!  That's my story I'm sticking to it. Thank you.,https://media.rtm.com/thegreatexchange/large/7de4c947-8adf-40a7-8ffc-137b47341181.jpeg,https://media.rtm.com/thegreatexchange/large/7de4c947-8adf-40a7-8ffc-137b47341181.jpeg,BIRTHDAY
Long story short my ex and I had frequent wine nights. For a surprise gift I got a personalized wine glass. I kept it for the esthetics so I thought. To release my thoughts from my ex I shattered it and threw the remains in the trash. ,https://media.rtm.com/thegreatexchange/large/18caecf9-c352-4ca1-9a4c-8e2bf913fc51.jpeg,https://media.rtm.com/thegreatexchange/large/18caecf9-c352-4ca1-9a4c-8e2bf913fc51.jpeg,CLOTHING
this is ginger. he looks a lil rough because i just fished him out of the back of my closet. this was a part of last year’s valentine’s gift from my ex. funny enough the water bottle in the background was too but it’s too useful & personalized for me to want to through out. definitely time for ginger to find a new home though the dumpster just seemed a bit harsh. ,https://media.rtm.com/thegreatexchange/large/ebc906af-a40a-4f6a-912c-46662ea58336.jpeg,https://media.rtm.com/thegreatexchange/large/ebc906af-a40a-4f6a-912c-46662ea58336.jpeg,VALENTINE
My ex left this Aloe plant behind and I have kept it for the past few years and I use it to decorate for holidays to remind myself that time does go by and that I am so much better off without him.  It's my own personal way of moving on.  ,https://media.rtm.com/thegreatexchange/large/1c845d65-e2ff-4c22-849c-893d7f1c8d7e.jpeg,https://media.rtm.com/thegreatexchange/large/1c845d65-e2ff-4c22-849c-893d7f1c8d7e.jpeg,HOLIDAY
What’s weird is that I’m holding  onto the words the feelings the moments all spoken about in this book of my past knowing well that it has no business in my present or future. While I don’t have any material items left behind from my ex I do still have the pages in this journal. And recently I’ve learned that most people are only in your life for a season so that being said I’m moving on!,https://media.rtm.com/thegreatexchange/large/32d5f2a2-0f6c-4102-8ce9-c93f9b1db70f.jpeg,https://media.rtm.com/thegreatexchange/large/32d5f2a2-0f6c-4102-8ce9-c93f9b1db70f.jpeg,CLOTHING
My ex loved the ocean and we made many memories by the sea. I too love the ocean and have not let go of this beauty. It makes me think happy thoughts  of  the ocean breeze. ,https://media.rtm.com/thegreatexchange/large/bc2522b1-44fd-475b-bd31-06b670b6496e.jpeg,https://media.rtm.com/thegreatexchange/large/bc2522b1-44fd-475b-bd31-06b670b6496e.jpeg,OTHER
This was a gift from my ex I am not sure behind his thinking but I have never tossed it but on a shelf collecting dust lol,https://media.rtm.com/thegreatexchange/large/2d9a3860-992f-46d0-b11b-0a049174f6c2.jpeg,https://media.rtm.com/thegreatexchange/large/2d9a3860-992f-46d0-b11b-0a049174f6c2.jpeg,GIFT
My ex knows I love plants so for a lot of occasions he would get them for me. Unfortunately my cat liked to chew on this specific plant. Silver lining I was able to give the cat some charcoal pills and he recovered quickly.,https://media.rtm.com/thegreatexchange/large/83439c53-cbd2-487b-acb6-ac7c7b10b90b.jpeg,https://media.rtm.com/thegreatexchange/large/83439c53-cbd2-487b-acb6-ac7c7b10b90b.jpeg,GIFT
This seemingly beautiful gift was selected by my ex's mother for Valentine's. Although I loath the holiday and heart-shaped jewelry  she insisted that this would be the perfect gift. On top of it she even insisted we use her house for a romantic Valentine's dinner that she cooked.  My ex knew my feelings but wanted to please his mother more than me. The first of many red flags. ,https://media.rtm.com/thegreatexchange/large/7cca2af5-c152-48b4-9f2e-ebb6752077d8.jpeg,https://media.rtm.com/thegreatexchange/large/7cca2af5-c152-48b4-9f2e-ebb6752077d8.jpeg,VALENTINE
These are the underwear of my ex. I stole them from him when we lived together. I would wear them when I wanted to feel close to him when I went on business trips. Now that he’s my ex they are a consistent reminder of funky balls 🤣. ,https://media.rtm.com/thegreatexchange/large/c528b573-b6c1-44d3-a0b8-39df65c2fd8c.jpeg,https://media.rtm.com/thegreatexchange/large/c528b573-b6c1-44d3-a0b8-39df65c2fd8c.jpeg,TRIP
Can a wedding ring count? Yes I kept it! I plan on exchanging it for a beautiful right hand ring. I can buy my own flowers (and diamonds!),https://media.rtm.com/thegreatexchange/large/62669d41-5ec6-45d8-b624-5b920bf6c35d.jpeg,https://media.rtm.com/thegreatexchange/large/62669d41-5ec6-45d8-b624-5b920bf6c35d.jpeg,JEWELARY
This ring. He thinks I pawned it in the divorce I kept both  the engagement and the wedding rings For each of my 2 boys. My firstborn already secretly recieved his. Lol,https://media.rtm.com/thegreatexchange/large/50cff109-d7e8-4e11-a5e4-b70d3be7a2dc.jpeg,https://media.rtm.com/thegreatexchange/large/50cff109-d7e8-4e11-a5e4-b70d3be7a2dc.jpeg,DIVORCE
The surviving mug from a pair I bought in college to make my girlfriend coffee in the morning. The other mug broke shortly after the breakup. ,https://media.rtm.com/thegreatexchange/large/e1110f86-aeb7-4721-b2ad-42b54bd60621.jpeg,https://media.rtm.com/thegreatexchange/large/e1110f86-aeb7-4721-b2ad-42b54bd60621.jpeg,ITEM
This candle he gave me a year ago on Valentine’s Day makes me think about the good moments we made and be thankful for what we had even though we’re not together anymore. ,https://media.rtm.com/thegreatexchange/large/7ea97163-6695-4acf-8077-3ee0911d2389.jpeg,https://media.rtm.com/thegreatexchange/large/7ea97163-6695-4acf-8077-3ee0911d2389.jpeg,VALENTINE
This ashtray was a gift from my ex. We used to burn candles whenever we were together so this was used to hold matches after they had been lit. I still see it on a coffee table but I will be parting ways with it when I do a clean out next weekend! :),https://media.rtm.com/thegreatexchange/large/0d5c46c1-b054-4772-b41b-249edfc2483a.jpeg,https://media.rtm.com/thegreatexchange/large/0d5c46c1-b054-4772-b41b-249edfc2483a.jpeg,GIFT
It’s a beautiful plant but as you know…it needs a new home. ,https://media.rtm.com/thegreatexchange/large/f26d28f9-4cc6-416d-aa37-d784d0bbf38a.jpeg,https://media.rtm.com/thegreatexchange/large/f26d28f9-4cc6-416d-aa37-d784d0bbf38a.jpeg,GIFT
Christmas present I got from my ex right before finding out he cheated on me.,https://media.rtm.com/thegreatexchange/large/bda02f2f-07bd-44fc-b842-5adc93fa16af.jpeg,https://media.rtm.com/thegreatexchange/large/bda02f2f-07bd-44fc-b842-5adc93fa16af.jpeg,CHEATED
This is a necklace my ex got me for my birthday while we were in Ireland together. It’s not my taste at all but I pretended to like it because it was a gift. Now I don’t have to wear it or pretend I like it! :) ,https://media.rtm.com/thegreatexchange/large/14874085-04d4-4573-949f-57d9b2fa716a.jpeg,https://media.rtm.com/thegreatexchange/large/14874085-04d4-4573-949f-57d9b2fa716a.jpeg,BIRTHDAY
I had an ex in college who worked all summer to buy me a pair of diamond earrings. When we broke up I kept them. I actually wear them to this day… I’m now happily married to someone else! ,https://media.rtm.com/thegreatexchange/large/911be435-cb6c-40ff-843f-64dce6a6614f.jpeg,https://media.rtm.com/thegreatexchange/large/911be435-cb6c-40ff-843f-64dce6a6614f.jpeg,JEWELARY
My ex made a concrete mold of her body for me. This was a Valentine’s Day gift and it was thoughtful but it might have been the last one 😇😅,https://media.rtm.com/thegreatexchange/large/96935022-74a7-4ce2-ad9a-6b80ca306e08.jpeg,https://media.rtm.com/thegreatexchange/large/96935022-74a7-4ce2-ad9a-6b80ca306e08.jpeg,VALENTINE
It’s time to EXchange these Gucci sunglasses from my toxic ex of 4.5 years. He gave them to me as Christmas gift one year- loved them at the time but it’s time to say 👋🏼. Not only are oversized sunnies ‘out’ but so is cheating lying and living a secret life. Cheers to new beginnings��🥂,https://media.rtm.com/thegreatexchange/large/b669a456-ecf3-4479-b68d-40c15f2ba768.jpeg,https://media.rtm.com/thegreatexchange/large/b669a456-ecf3-4479-b68d-40c15f2ba768.jpeg,CHEATED
She brought me all this wrapping party around holiday season as a hint to buy more gifts but we rarely exchanged gifts ,https://media.rtm.com/thegreatexchange/large/7c12b12e-60a2-4d20-aa0a-26d37d2db5f1.jpeg,https://media.rtm.com/thegreatexchange/large/7c12b12e-60a2-4d20-aa0a-26d37d2db5f1.jpeg,HOLIDAY
My feet are always cold so my ex bought me this ridiculous elephant slipper,https://media.rtm.com/thegreatexchange/large/d92b46be-ae1b-4e69-8d91-ef553dcecc1a.jpeg,https://media.rtm.com/thegreatexchange/large/d92b46be-ae1b-4e69-8d91-ef553dcecc1a.jpeg,OTHER
My ex gave me this so could cook more for him. Did he ask what color or what model I liked of course not he got the more expensive because that was his value. Now I can’t use it because it’s too tall for my counters also is clashes with my kitchen .,https://media.rtm.com/thegreatexchange/large/4dfc27e7-4e63-42bc-9ed2-8a51ad0968c2.jpeg,https://media.rtm.com/thegreatexchange/large/4dfc27e7-4e63-42bc-9ed2-8a51ad0968c2.jpeg,CLOTHING
So corny but it’s his old work shirt. Honestly I didn’t realize I was hanging on to it for some level of comfort but F that!! He didn’t give comfort when he was around so why would his dumb smelly shirt? ,https://media.rtm.com/thegreatexchange/large/11bedfdf-e3ec-464c-96ec-ae996ce599c1.jpeg,https://media.rtm.com/thegreatexchange/large/11bedfdf-e3ec-464c-96ec-ae996ce599c1.jpeg,CLOTHING
